1,xmlPath,parentWidget,widgetID,controllerId,eventId,jsPath,url,app,sg,so
63,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget18db5a8471d13c958331a8d59249fce5', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widgetcbd7dcb7fa9d3696bda87fc0c5519561,DocCopyLayoutLogic,,[],,,,
64,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget18db5a8471d13c958331a8d59249fce5', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widget9e737a7aac6e39df955e5369e7bffbe7,DocCopyLayoutLogic,,[],,,,
65,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget18db5a8471d13c958331a8d59249fce5', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widgetbe963c92a67d307daf03ddd048a6a3b0,DocCopyLayoutLogic,,[],,,,
66,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget18db5a8471d13c958331a8d59249fce5', 'TableViewDocSalesCopyMove', 'LinearLayout40', 'DocCopyLayout']",Widgetd2c41bdaa8943f5f9ffc7878d90f96dc,DocCopyLayoutLogic,,[],,,,
67,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']",['DocCopyLayout'],LinearLayout90,DocCopyLayoutLogic,,[],,,,
68,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['LinearLayout90', 'DocCopyLayout']",TableViewDocJournalCopyMove,DocCopyLayoutLogic,,[],,,,
69,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5,DocCopyLayoutLogic,,[],,,,
70,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget6c47e4e2cd223f7c9e2ed77453371c64,DocCopyLayoutLogic,,[],,,,
71,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgeta4037be620803896b562940d3413df22,DocCopyLayoutLogic,,[],,,,
72,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetaf214660d6dd3301a2d0dfd618b5f71b,DocCopyLayoutLogic,,[],,,,
73,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget0e8f4e8adf1f33149ea91a7a227cad3c,DocCopyLayoutLogic,,[],,,,
74,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget3e2d14b1da1938f6be0f95137bfd8a80,DocCopyLayoutLogic,,[],,,,
75,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget76e2f758cd003c3aaf2d8c6461f55810,DocCopyLayoutLogic,,[],,,,
76,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetc73d3e7815b43d9086440f42d603ff98,DocCopyLayoutLogic,,[],,,,
77,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget9592cc08e2173f408bc8f72644953a9a,DocCopyLayoutLogic,,[],,,,
78,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget2ad56a83ee4e39c7a3e972b22f6cb894,DocCopyLayoutLogic,,[],,,,
79,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget6c47e4e2cd223f7c9e2ed77453371c64', 'Widgetc3e58c17f0c33c6ca6c05bb1ae87abb5', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetb1da4e21086239629720a62d60d4de32,DocCopyLayoutLogic,,[],,,,
80,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget75f4fb230f923cc290e6883d15c146ed,DocCopyLayoutLogic,,[],,,,
81,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget408a6f4403cd3fc682712adb40f6dac4,DocCopyLayoutLogic,,[],,,,
82,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget51e6ffc454703866bd14eb2143ee44fa,DocCopyLayoutLogic,,[],,,,
83,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget46fc0a29696a3237bf8dbdc081749e1e,DocCopyLayoutLogic,,[],,,,
84,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetfdf51c74aeab3e339e0bc561808f2310,DocCopyLayoutLogic,,[],,,,
85,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget78f79051554a39dcbf183ff3f2edf613,DocCopyLayoutLogic,,[],,,,
86,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widgetb49dba0541943209ba6d322934baf9ac,DocCopyLayoutLogic,,[],,,,
87,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget33857d4d4f8c3c5a95c14b43c77b9036,DocCopyLayoutLogic,,[],,,,
88,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget595da5a0de283d86aeb1eedabea6c012,DocCopyLayoutLogic,,[],,,,
89,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocCopyLayout.tlf']","['Widget75f4fb230f923cc290e6883d15c146ed', 'TableViewDocJournalCopyMove', 'LinearLayout90', 'DocCopyLayout']",Widget3018960372f6352d8bde0a44a1c9db49,DocCopyLayoutLogic,,[],,,,
90,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']",[],DocjlCheckDebitCreditLayout,DocjlCheckDebitCreditLayoutLogic,,[],,,,
91,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']",[],DocjlCheckDebitCreditLayout,DocjlCheckDebitCreditLayoutLogic,,[],,,,
92,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']",['DocjlCheckDebitCreditLayout'],LinearLayout29,DocjlCheckDebitCreditLayoutLogic,,[],,,,
93,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout29', 'DocjlCheckDebitCreditLayout']",TextView77,DocjlCheckDebitCreditLayoutLogic,,[],,,,
94,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout29', 'DocjlCheckDebitCreditLayout']",TextView341,DocjlCheckDebitCreditLayoutLogic,,[],,,,
95,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout29', 'DocjlCheckDebitCreditLayout']",LinearLayout116,DocjlCheckDebitCreditLayoutLogic,,[],,,,
96,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",LinearLayout535,DocjlCheckDebitCreditLayoutLogic,,[],,,,
97,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout535', 'LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",TextView669,DocjlCheckDebitCreditLayoutLogic,,[],,,,
98,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout535', 'LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",DebitSum,DocjlCheckDebitCreditLayoutLogic,,[],,,,
99,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",LinearLayout584,DocjlCheckDebitCreditLayoutLogic,,[],,,,
100,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout584', 'LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",TextView714,DocjlCheckDebitCreditLayoutLogic,,[],,,,
101,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout584', 'LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",CreditSum,DocjlCheckDebitCreditLayoutLogic,,[],,,,
102,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",LinearLayout623,DocjlCheckDebitCreditLayoutLogic,,[],,,,
103,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout623', 'LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",TextView736,DocjlCheckDebitCreditLayoutLogic,,[],,,,
104,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout623', 'LinearLayout116', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",Difference,DocjlCheckDebitCreditLayoutLogic,,[],,,,
105,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout29', 'DocjlCheckDebitCreditLayout']",LinearLayout926,DocjlCheckDebitCreditLayoutLogic,,[],,,,
106,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout926', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",Button966,DocjlCheckDebitCreditLayoutLogic,continueToInsertOrUpdate,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocDebitCredit.js']",,,,
107,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlCheckDebitCreditLayout.tlf']","['LinearLayout926', 'LinearLayout29', 'DocjlCheckDebitCreditLayout']",Button1029,DocjlCheckDebitCreditLayoutLogic,closeDialog,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocDebitCredit.js']",,,,
108,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']",[],DocjlInsertLayout,DocjlInsertLayoutLogic,,[],,,,
109,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']",[],DocjlInsertLayout,DocjlInsertLayoutLogic,,[],,,,
110,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']",['DocjlInsertLayout'],LinearLayoutDocTotal,DocjlInsertLayoutLogic,,[],,,,
111,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocTotal', 'DocjlInsertLayout']",LinearLayoutDocButton,DocjlInsertLayoutLogic,,[],,,,
112,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocButton', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Button26,DocjlInsertLayoutLogic,addDocJournal,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocumentVisualize.js']",,,,
113,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocButton', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Button106,DocjlInsertLayoutLogic,deleteDocJournal,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocumentVisualize.js']",,,,
114,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocButton', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",LinearLayoutDocProduct,DocjlInsertLayoutLogic,,[],,,,
115,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocProduct', 'LinearLayoutDocButton', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Button351,DocjlInsertLayoutLogic,openDocProductDialog,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'DocumentVisualize.js']",,,,
116,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocButton', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",ButtonDocumentInsertUpdate,DocjlInsertLayoutLogic,checkDebitCreditSum,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'js', 'docjl', 'Document.js']",,,,
117,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocTotal', 'DocjlInsertLayout']",LinearLayoutDocGroup,DocjlInsertLayoutLogic,,[],,,,
118,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",LinearLayoutDoc,DocjlInsertLayoutLogic,,[],,,,
119,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",TableViewDoc,DocjlInsertLayoutLogic,,[],,,,
120,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['TableViewDoc', 'LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Widget017203d12f983cf0b44feaeb0fae03c4,DocjlInsertLayoutLogic,,[],,,,
121,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['Widget017203d12f983cf0b44feaeb0fae03c4', 'TableViewDoc', 'LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Widget3cced4eb926a34e5bb833d821e4a2994,DocjlInsertLayoutLogic,,[],,,,
122,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['Widget3cced4eb926a34e5bb833d821e4a2994', 'Widget017203d12f983cf0b44feaeb0fae03c4', 'TableViewDoc', 'LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",TableViewDoc_HeaderColumn7,DocjlInsertLayoutLogic,,[],,,,
123,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['Widget3cced4eb926a34e5bb833d821e4a2994', 'Widget017203d12f983cf0b44feaeb0fae03c4', 'TableViewDoc', 'LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Widget589810d2062531e4b979985ebde40903,DocjlInsertLayoutLogic,,[],,,,
124,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['Widget3cced4eb926a34e5bb833d821e4a2994', 'Widget017203d12f983cf0b44feaeb0fae03c4', 'TableViewDoc', 'LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Widgetfad14bf2043234cb878e4a4978e82d8d,DocjlInsertLayoutLogic,,[],,,,
125,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'docjl', 'DocjlInsertLayout.tlf']","['Widget3cced4eb926a34e5bb833d821e4a2994', 'Widget017203d12f983cf0b44feaeb0fae03c4', 'TableViewDoc', 'LinearLayoutDoc', 'LinearLayoutDocGroup', 'LinearLayoutDocTotal', 'DocjlInsertLayout']",Widget24d7c6c2359437dc803e852e731f3188,DocjlInsertLayoutLogic,,[],,,,
